17301,15.00,7.09,130.60
17321,15.00,6.86,112.88
17341,15.00,6.70,110.00
17361,15.00,6.59,110.00
17381,15.00,6.51,110.00
17401,15.00,6.46,110.00
17421,15.00,6.42,110.00
17441,15.00,6.39,110.00
17461,15.00,6.37,110.00
17481,15.00,6.36,110.00
17501,15.00,6.35,110.00
17521,15.00,6.34,110.00
17541,15.00,6.34,110.00
17561,15.00,6.34,110.00
17581,15.00,6.34,110.00
17601,15.00,6.44,110.00
17621,15.00,6.50,110.00
17641,15.00,6.45,110.00
17661,15.00,6.13,134.57
17681,15.00,5.90,115.31
17701,15.00,5.73,110.00
17721,15.00,5.62,110.00
17741,15.00,5.54,110.00
17761,15.00,5.49,110.00
17781,15.00,5.45,110.00
17801,15.00,5.71,110.00
17821,15.00,5.90,110.00
17841,15.00,6.03,110.00
17861,15.00,6.12,110.00
17881,15.00,6.18,110.00
17901,15.00,6.22,110.00
17921,15.00,6.26,110.00
17941,15.00,6.28,110.00
17961,15.00,6.29,110.00
17981,15.00,6.30,110.00
18001,15.00,6.31,110.00
18021,15.00,6.32,110.00
18041,15.00,6.33,110.00
18061,15.00,6.33,110.00
18081,15.00,6.43,110.00
18101,15.00,6.50,110.00
18121,15.00,6.54,110.00
18141,15.00,6.58,110.00
18161,15.00,6.60,110.00
18181,15.00,6.62,110.00
18201,15.00,6.63,110.00
18221,15.00,6.25,146.57
18241,15.00,5.98,124.23
18261,15.00,5.80,110.00
18281,15.00,5.67,110.00
18301,15.00,5.87,110.00
18321,15.00,6.11,110.00
18341,15.00,6.18,110.00
18361,15.00,6.23,110.00
18381,15.00,6.26,110.00
18401,15.00,6.38,110.00
18421,15.00,6.37,110.00
18441,15.00,6.36,110.00
18461,15.00,6.45,110.00
18481,15.00,6.42,110.00
18501,15.00,6.40,110.00
18521,15.00,6.38,110.00
18541,15.00,6.46,110.00
