Tiempo(ms),Setpoint(cm),Altura(cm),PWM
37181,15.00,10.25,220.00
37201,15.00,9.99,220.00
37221,15.00,9.83,220.00
37241,15.00,9.74,220.00
37261,15.00,10.23,110.00
37281,15.00,10.52,110.00
37301,15.00,10.70,112.59
37321,15.00,10.81,140.40
37341,15.00,10.87,157.11
37361,15.00,10.77,220.00
37381,15.00,10.71,207.47
37401,15.00,10.26,220.00
37421,15.00,10.00,220.00
37441,15.00,9.83,220.00
37461,15.00,9.74,220.00
37481,15.00,10.37,110.00
37501,15.00,10.76,110.00
37521,15.00,10.98,110.00
37541,15.00,11.12,126.53
37561,15.00,11.20,148.08
37581,15.00,11.12,216.84
37601,15.00,11.06,205.93
37621,15.00,10.73,220.00
37641,15.00,10.41,220.00
37661,15.00,10.22,220.00
37681,15.00,10.11,220.00
37701,15.00,10.16,165.52
37721,15.00,10.20,174.19
37741,15.00,10.22,179.42
37761,15.00,10.23,179.80
37781,15.00,10.39,124.21
37801,15.00,10.48,148.61
37821,15.00,10.54,163.28
37841,15.00,10.71,116.30
37861,15.00,10.68,198.93
37881,15.00,10.38,220.00
37901,15.00,10.62,110.00
37921,15.00,10.47,220.00
37941,15.00,10.38,220.00
37961,15.00,10.48,147.14
37981,15.00,10.67,110.00
38001,15.00,10.79,137.49
38021,15.00,10.86,155.98
38041,15.00,10.90,167.09
38061,15.00,10.93,173.79
38081,15.00,10.94,177.83
38101,15.00,10.67,220.00
38121,15.00,10.50,220.00
38141,15.00,10.40,220.00
38161,15.00,10.08,220.00
38181,15.00,9.88,220.00
38201,15.00,9.64,220.00
38221,15.00,9.62,198.93
38241,15.00,9.61,196.29
38261,15.00,9.86,110.00
38281,15.00,10.17,110.00
38301,15.00,10.35,114.90
38321,15.00,10.74,110.00
38341,15.00,10.98,110.00
38361,15.00,11.25,110.00
38381,15.00,11.42,114.92
38401,15.00,11.52,141.09
38421,15.00,11.58,156.82
38441,15.00,11.20,220.00
38461,15.00,10.97,220.00
38481,15.00,10.68,220.00
38501,15.00,10.24,220.00
38521,15.00,9.85,220.00
38541,15.00,9.62,220.00
38561,15.00,9.48,220.00
38581,15.00,9.65,121.84
38601,15.00,9.76,149.54
38621,15.00,9.82,166.20
38641,15.00,9.74,220.00
38661,15.00,9.69,213.08
38681,15.00,9.65,207.92
38701,15.00,9.50,220.00
38721,15.00,9.53,178.16
38741,15.00,9.56,184.30
38761,15.00,9.45,220.00
38781,15.00,9.38,220.00
38801,15.00,9.60,110.00
38821,15.00,9.73,141.20
38841,15.00,9.93,110.00
38861,15.00,10.21,110.00
38881,15.00,10.38,122.85
38901,15.00,10.47,148.82
38921,15.00,10.53,164.43
38941,15.00,10.71,115.22
38961,15.00,10.82,143.45
38981,15.00,11.02,110.00
39001,15.00,11.71,110.00
39021,15.00,12.12,110.00
39041,15.00,12.37,110.00
39061,15.00,12.52,117.58
39081,15.00,13.55,110.00
39101,15.00,11.96,220.00
39121,15.00,10.89,220.00
39141,15.00,9.98,220.00
39161,15.00,9.44,220.00
39181,15.00,8.98,220.00
39201,15.00,8.32,220.00
39221,15.00,7.92,220.00
39241,15.00,7.81,220.00
39261,15.00,7.35,220.00
39281,15.00,7.46,160.99
39301,15.00,7.53,179.16
39321,15.00,7.83,110.00
39341,15.00,8.01,131.53
39361,15.00,8.25,110.00
39381,15.00,8.53,110.00
39401,15.00,8.82,110.00
39421,15.00,9.13,110.00
39441,15.00,9.32,123.03
39461,15.00,9.43,151.99
39481,15.00,9.49,169.40
39501,15.00,9.53,179.88
39521,15.00,9.82,110.00
39541,15.00,10.14,110.00
39561,15.00,10.75,110.00
39581,15.00,11.12,110.00
39601,15.00,11.34,110.00
39621,15.00,11.05,220.00
39641,15.00,10.08,220.00
39661,15.00,9.36,220.00
39681,15.00,8.80,220.00
39701,15.00,8.34,220.00
39721,15.00,8.07,220.00
39741,15.00,7.77,220.00
39761,15.00,7.59,220.00
39781,15.00,7.61,200.96
39801,15.00,7.62,203.75
39821,15.00,7.62,205.47
39841,15.00,7.63,206.55
39861,15.00,7.76,154.23
39881,15.00,7.97,122.09
39901,15.00,8.62,110.00
39921,15.00,9.01,110.00
39941,15.00,9.37,110.00
39961,15.00,9.59,110.00
39981,15.00,9.72,143.73
40001,15.00,9.93,111.29
40021,15.00,10.21,110.00
40041,15.00,10.79,110.00
40061,15.00,11.15,110.00
40081,15.00,12.30,110.00
40101,15.00,14.39,110.00
40121,15.00,13.31,220.00
40141,15.00,12.37,220.00
40161,15.00,11.00,220.00
40181,15.00,9.66,220.00
40201,15.00,8.86,220.00
40221,15.00,8.37,220.00
40241,15.00,8.08,220.00
40261,15.00,7.91,220.00
40281,15.00,7.80,220.00
40301,15.00,7.47,220.00
40321,15.00,7.54,183.68
40341,15.00,7.58,193.95
40361,15.00,7.60,200.15
40381,15.00,8.00,110.00
40401,15.00,8.38,110.00
40421,15.00,8.60,114.02
40441,15.00,8.87,110.00
40461,15.00,9.16,110.00
40481,15.00,9.34,127.37
40501,15.00,9.85,110.00
40521,15.00,10.44,110.00
40541,15.00,11.36,110.00
40561,15.00,12.29,110.00
40581,15.00,12.84,110.00
40601,15.00,13.18,110.00
40621,15.00,13.38,110.00
40641,15.00,13.50,126.83
40661,15.00,12.63,220.00
40681,15.00,11.29,220.00
40701,15.00,10.22,220.00
40721,15.00,9.58,220.00
40741,15.00,9.07,220.00
40761,15.00,8.76,220.00
40781,15.00,8.58,220.00
40801,15.00,7.81,220.00
40821,15.00,7.22,220.00
40841,15.00,6.87,220.00
40861,15.00,6.79,220.00
40881,15.00,7.12,110.00
40901,15.00,7.46,110.00
40921,15.00,7.79,110.00
40941,15.00,8.39,110.00
40961,15.00,8.75,110.00
40981,15.00,9.77,110.00
41001,15.00,10.11,110.00
41021,15.00,10.16,173.42
41041,15.00,10.20,179.46
41061,15.00,10.36,130.06
41081,15.00,10.32,211.23
41101,15.00,10.29,207.78
41121,15.00,10.01,220.00
41141,15.00,9.84,220.00
41161,15.00,9.74,220.00
41181,15.00,9.81,170.22
41201,15.00,9.86,181.27
41221,15.00,9.88,187.94
41241,15.00,9.90,189.18
41261,15.00,9.92,192.70
41281,15.00,9.92,194.85
41301,15.00,9.93,196.17
41321,15.00,9.93,197.00
41341,15.00,9.80,220.00
41361,15.00,9.71,220.00
41381,15.00,9.54,220.00
41401,15.00,9.43,220.00
41421,15.00,9.36,220.00
41441,15.00,9.72,110.00
41461,15.00,10.22,110.00
41481,15.00,10.66,110.00
41501,15.00,10.92,110.00
41521,15.00,11.08,126.46
41541,15.00,11.33,110.00
41561,15.00,12.03,110.00
41581,15.00,11.75,220.00
41601,15.00,11.58,220.00
41621,15.00,11.48,220.00
41641,15.00,11.42,213.92
41661,15.00,10.95,220.00
41681,15.00,10.67,220.00
41701,15.00,10.50,220.00
41721,15.00,10.40,220.00
41741,15.00,10.34,220.00
41761,15.00,10.44,152.51
41781,15.00,10.52,166.66
41801,15.00,10.56,177.92
41821,15.00,10.59,184.71
41841,15.00,10.88,110.00
41861,15.00,11.06,120.95
41881,15.00,10.89,220.00
41901,15.00,10.63,220.00
41921,15.00,10.91,110.00
41941,15.00,11.08,125.28
41961,15.00,11.18,151.55
41981,15.00,11.24,167.34
42001,15.00,11.27,176.84
42021,15.00,11.43,126.75
42041,15.00,11.39,207.51
42061,15.00,11.22,220.00
42081,15.00,10.84,220.00
42101,15.00,10.47,220.00
42121,15.00,10.25,220.00
42141,15.00,10.12,220.00
42161,15.00,10.04,220.00
42181,15.00,10.00,215.46
42201,15.00,10.39,110.00
42221,15.00,10.62,110.00
42241,15.00,10.76,138.94
42261,15.00,10.99,110.00
42281,15.00,11.12,137.99
42301,15.00,11.20,159.46
42321,15.00,11.25,172.36
42341,15.00,11.28,180.13
42361,15.00,11.16,220.00
42381,15.00,11.08,220.00
42401,15.00,11.04,211.73
42421,15.00,11.01,204.67
42441,15.00,10.99,200.46
42461,15.00,10.69,220.00
42481,15.00,10.51,220.00
42501,15.00,10.41,220.00
42521,15.00,10.64,110.00
42541,15.00,10.91,110.00
42561,15.00,11.22,110.00
42581,15.00,11.41,116.17
42601,15.00,11.52,145.74
42621,15.00,11.59,163.51
42641,15.00,11.63,174.19
42661,15.00,11.51,220.00
42681,15.00,10.87,220.00
42701,15.00,10.49,220.00
42721,15.00,10.26,220.00
42741,15.00,10.13,220.00
42761,15.00,10.46,110.00
42781,15.00,10.66,115.55
42801,15.00,10.79,147.23
42821,15.00,10.72,220.00
42841,15.00,10.53,220.00
42861,15.00,10.03,220.00
42881,15.00,10.12,165.60
42901,15.00,10.18,176.27
42921,15.00,10.07,220.00
42941,15.00,10.15,169.41
42961,15.00,10.48,110.00
42981,15.00,10.67,118.22
43001,15.00,10.65,204.82
43021,15.00,10.64,201.82
43041,15.00,10.63,200.05
43061,15.00,10.63,199.02
43081,15.00,10.63,198.42
43101,15.00,10.63,198.10
43121,15.00,10.63,197.93
43141,15.00,10.91,110.00
43161,15.00,11.08,127.49
43181,15.00,11.18,153.95
43201,15.00,11.24,169.84
43221,15.00,11.27,179.40
43241,15.00,11.43,129.35
43261,15.00,11.39,210.13
43281,15.00,11.23,220.00
43301,15.00,10.84,220.00
43321,15.00,10.47,220.00
43341,15.00,9.99,220.00
43361,15.00,9.70,220.00
43381,15.00,9.53,220.00
43401,15.00,9.42,220.00
43421,15.00,9.36,220.00
43441,15.00,9.59,112.00
43461,15.00,10.00,110.00
43481,15.00,10.53,110.00
43501,15.00,10.85,110.00
43521,15.00,10.76,220.00
43541,15.00,10.56,220.00
43561,15.00,10.44,220.00
43581,15.00,10.36,220.00
43601,15.00,10.31,218.38
43621,15.00,10.29,211.35
43641,15.00,10.56,110.00
43661,15.00,10.73,129.82
43681,15.00,10.97,110.00
43701,15.00,11.11,138.24
43721,15.00,11.34,110.00
43741,15.00,11.90,110.00
43761,15.00,12.23,110.00
43781,15.00,13.51,110.00
43801,15.00,14.28,110.00
43821,15.00,14.74,110.00
43841,15.00,13.80,220.00
43861,15.00,11.99,220.00
43881,15.00,10.38,220.00
43901,15.00,9.29,220.00
43921,15.00,8.63,220.00
43941,15.00,8.11,220.00
43961,15.00,7.79,220.00
43981,15.00,7.59,220.00
44001,15.00,7.48,220.00
44021,15.00,7.54,192.73
44041,15.00,7.84,110.00
44061,15.00,8.02,143.19
44081,15.00,8.13,171.28
44101,15.00,8.19,188.18
44121,15.00,8.37,142.55
44141,15.00,8.60,119.97
44161,15.00,8.73,155.94
44181,15.00,8.82,177.56
44201,15.00,9.00,134.77
44221,15.00,9.12,164.11
44241,15.00,9.18,184.54
44261,15.00,9.22,191.29
44281,15.00,9.24,198.13
44301,15.00,9.38,152.05
44321,15.00,9.47,173.91
44341,15.00,9.52,187.07
44361,15.00,9.42,220.00
44381,15.00,9.24,220.00
44401,15.00,9.13,220.00
44421,15.00,9.06,220.00
44441,15.00,9.02,220.00
44461,15.00,8.99,220.00
44481,15.00,9.11,163.23
44501,15.00,9.18,181.47
44521,15.00,9.35,139.44
44541,15.00,9.45,166.49
44561,15.00,9.78,110.00
44581,15.00,10.40,110.00
44601,15.00,10.77,110.00
44621,15.00,10.85,168.23
44641,15.00,11.18,110.00
44661,15.00,11.09,220.00
44681,15.00,11.04,218.97
44701,15.00,10.88,220.00
44721,15.00,10.50,220.00
44741,15.00,10.14,220.00
44761,15.00,9.92,220.00
44781,15.00,9.79,220.00
44801,15.00,9.71,220.00
44821,15.00,9.66,220.00
44841,15.00,9.64,218.54
44861,15.00,9.62,214.21
44881,15.00,9.61,211.65
44901,15.00,9.60,210.15
44921,15.00,9.73,156.26
44941,15.00,9.94,123.18
44961,15.00,10.06,155.59
44981,15.00,10.13,175.07
45001,15.00,10.47,110.00
45021,15.00,10.80,110.00
45041,15.00,11.15,110.00
45061,15.00,11.36,114.51
45081,15.00,11.63,110.00
45101,15.00,11.93,110.00
45121,15.00,12.11,121.66
45141,15.00,12.21,149.76
45161,15.00,11.30,220.00
45181,15.00,10.62,220.00
45201,15.00,10.08,220.00
45221,15.00,9.76,220.00
45241,15.00,9.17,220.00
45261,15.00,8.69,220.00
45281,15.00,8.27,220.00
45301,15.00,8.02,220.00
45321,15.00,7.87,220.00
45341,15.00,7.77,220.00
45361,15.00,7.73,220.00
45381,15.00,7.82,181.57
45401,15.00,8.14,110.00
45421,15.00,8.46,110.00
45441,15.00,8.65,137.48
45461,15.00,9.03,110.00
45481,15.00,9.38,110.00
45501,15.00,9.60,123.56
45521,15.00,10.01,110.00
45541,15.00,10.39,110.00
45561,15.00,10.77,110.00
45581,15.00,13.47,110.00
45601,15.00,13.98,110.00
45621,15.00,12.92,220.00
45641,15.00,12.28,220.00
45661,15.00,11.08,220.00
45681,15.00,10.23,220.00
45701,15.00,9.58,220.00
45721,15.00,9.06,220.00
45741,15.00,8.88,220.00
45761,15.00,8.78,220.00
45781,15.00,8.59,220.00
45801,15.00,8.47,220.00
45821,15.00,8.53,193.54
45841,15.00,8.56,202.37
45861,15.00,8.58,207.71
45881,15.00,8.86,110.00
45901,15.00,9.15,110.00
45921,15.00,9.46,110.00
45941,15.00,9.65,133.22
45961,15.00,9.89,110.19
45981,15.00,10.19,110.00
46001,15.00,10.78,110.00
46021,15.00,11.84,110.00
46041,15.00,15.40,110.00
46061,15.00,17.54,110.00
46081,15.00,18.82,110.00
46101,15.00,17.62,220.00
46121,15.00,15.10,220.00
46141,15.00,13.45,220.00
46161,15.00,11.91,220.00
46181,15.00,10.73,220.00
46201,15.00,10.02,220.00
46221,15.00,9.72,220.00
46241,15.00,9.54,220.00
46261,15.00,9.30,220.00
46281,15.00,9.29,217.33
46301,15.00,9.15,220.00
46321,15.00,9.06,220.00
46341,15.00,9.15,180.80
46361,15.00,9.32,140.50
46381,15.00,9.43,168.60
46401,15.00,9.50,185.49
46421,15.00,10.23,110.00
46441,15.00,10.81,110.00
46461,15.00,11.15,110.00
46481,15.00,11.50,110.00
46501,15.00,12.00,110.00
46521,15.00,12.81,110.00
46541,15.00,13.44,110.00
46561,15.00,13.82,110.00
46581,15.00,13.90,152.10
46601,15.00,13.15,220.00
46621,15.00,12.56,220.00
46641,15.00,12.07,220.00
46661,15.00,11.63,220.00
46681,15.00,11.23,220.00
46701,15.00,10.83,220.00
46721,15.00,10.60,220.00
46741,15.00,10.46,220.00
46761,15.00,9.85,220.00
46781,15.00,9.88,198.39
46801,15.00,9.63,220.00
46821,15.00,9.36,220.00
46841,15.00,9.32,220.00
46861,15.00,9.30,220.00
46881,15.00,9.29,218.60
46901,15.00,9.41,163.50
46921,15.00,10.18,110.00
46941,15.00,10.77,110.00
46961,15.00,11.28,110.00
46981,15.00,11.72,110.00
47001,15.00,12.12,110.00
47021,15.00,12.37,110.00
47041,15.00,12.51,134.76
47061,15.00,12.60,158.02
47081,15.00,12.66,171.99
47101,15.00,12.69,180.39
47121,15.00,12.56,220.00
47141,15.00,12.07,220.00
47161,15.00,11.77,220.00
47181,15.00,11.60,220.00
47201,15.00,11.20,220.00
47221,15.00,10.96,220.00
47241,15.00,10.68,220.00
47261,15.00,10.50,220.00
47281,15.00,10.40,220.00
47301,15.00,10.49,170.75
47321,15.00,10.54,184.78
47341,15.00,10.58,193.23
47361,15.00,10.59,198.33
47381,15.00,10.61,201.41
47401,15.00,10.47,220.00
47421,15.00,10.81,110.00
47441,15.00,11.16,110.00
47461,15.00,11.64,110.00
47481,15.00,11.94,110.00
47501,15.00,12.39,110.00
47521,15.00,12.67,110.00
47541,15.00,12.83,127.15
47561,15.00,13.17,110.00
47581,15.00,13.38,110.00
47601,15.00,12.98,220.00
47621,15.00,12.04,220.00
47641,15.00,11.33,220.00
47661,15.00,10.89,220.00
47681,15.00,10.50,220.00
47701,15.00,10.15,220.00
47721,15.00,9.79,220.00
47741,15.00,9.45,220.00
47761,15.00,9.25,220.00
47781,15.00,9.12,220.00
47801,15.00,9.06,220.00
47821,15.00,9.14,181.86
47841,15.00,9.32,142.00
47861,15.00,9.56,117.33
47881,15.00,9.57,207.81
47901,15.00,9.71,156.89
47921,15.00,9.93,125.58
47941,15.00,10.05,159.05
47961,15.00,10.43,110.00
47981,15.00,10.65,117.50
48001,15.00,10.92,110.00
48021,15.00,11.08,139.23
48041,15.00,11.18,164.77
48061,15.00,11.24,180.12
48081,15.00,11.28,189.35
48101,15.00,11.30,194.91
48121,15.00,11.16,220.00
48141,15.00,10.80,220.00
48161,15.00,10.45,220.00
48181,15.00,10.24,220.00
48201,15.00,10.11,220.00
48221,15.00,10.03,220.00
48241,15.00,9.99,220.00
48261,15.00,9.96,220.00
48281,15.00,9.94,218.09
48301,15.00,9.93,215.61
48321,15.00,9.93,214.15
48341,15.00,10.06,157.50
48361,15.00,10.14,178.52
48381,15.00,10.47,110.00
48401,15.00,10.67,128.44
48421,15.00,11.07,110.00
48441,15.00,11.31,110.00
48461,15.00,11.88,110.00
48481,15.00,12.22,110.00
48501,15.00,12.43,115.22
48521,15.00,12.93,110.00
48541,15.00,12.99,169.97
48561,15.00,12.89,220.00
48581,15.00,12.83,219.37
48601,15.00,12.51,220.00
48621,15.00,11.76,220.00
48641,15.00,11.30,220.00
48661,15.00,10.89,220.00
48681,15.00,10.78,220.00
48701,15.00,10.72,220.00
48721,15.00,10.53,220.00
48741,15.00,10.42,220.00
48761,15.00,10.35,220.00
48781,15.00,10.31,220.00
48801,15.00,10.57,110.00
48821,15.00,10.73,144.35
48841,15.00,10.82,169.21
48861,15.00,10.88,184.14
48881,15.00,11.20,110.00
48901,15.00,11.39,128.21
48921,15.00,11.51,155.13
48941,15.00,12.14,110.00
48961,15.00,12.51,110.00
48981,15.00,14.25,110.00
49001,15.00,13.78,220.00
49021,15.00,13.50,220.00
49041,15.00,12.63,220.00
49061,15.00,12.11,220.00
49081,15.00,11.65,220.00
49101,15.00,11.24,220.00
49121,15.00,11.14,220.00
49141,15.00,11.07,220.00
49161,15.00,10.89,220.00
49181,15.00,10.78,220.00
49201,15.00,10.86,178.13
49221,15.00,10.90,189.64
49241,15.00,10.79,220.00
49261,15.00,10.72,220.00
49281,15.00,10.82,168.77
49301,15.00,11.16,110.00
49321,15.00,11.37,122.95
49341,15.00,11.49,154.93
49361,15.00,11.99,110.00
49381,15.00,12.42,110.00
49401,15.00,12.69,110.00
49421,15.00,12.84,132.99
49441,15.00,12.80,213.45
49461,15.00,12.78,206.76
49481,15.00,12.48,220.00
49501,15.00,12.02,220.00
49521,15.00,11.74,220.00
49541,15.00,11.57,220.00
49561,15.00,11.19,220.00
49581,15.00,10.96,220.00
49601,15.00,10.83,220.00
49621,15.00,10.75,220.00
49641,15.00,10.70,220.00
49661,15.00,10.95,110.00
49681,15.00,11.24,110.00
49701,15.00,11.70,110.00
49721,15.00,11.98,110.00
49741,15.00,12.14,133.95
49761,15.00,12.10,218.60
49781,15.00,12.07,211.68
49801,15.00,11.92,220.00
49821,15.00,11.68,220.00
49841,15.00,11.54,220.00
49861,15.00,11.60,180.19
49881,15.00,11.63,192.30
49901,15.00,11.65,196.83
49921,15.00,11.66,199.58
49941,15.00,11.66,201.24
49961,15.00,11.67,202.26
49981,15.00,11.53,220.00
50001,15.00,11.73,123.15
50021,15.00,11.99,110.00
50041,15.00,12.15,136.36
50061,15.00,12.39,110.00
50081,15.00,12.53,142.56
50101,15.00,12.61,164.60
50121,15.00,12.52,220.00
50141,15.00,12.61,164.26
50161,15.00,12.38,220.00
50181,15.00,12.23,220.00
50201,15.00,12.15,220.00
50221,15.00,11.96,220.00
50241,15.00,11.42,220.00
50261,15.00,11.10,220.00
50281,15.00,10.91,220.00
50301,15.00,11.22,110.00
50321,15.00,11.54,110.00
50341,15.00,11.88,110.00
50361,15.00,12.22,110.00
50381,15.00,12.29,173.51
50401,15.00,12.19,220.00
50421,15.00,11.84,220.00
50441,15.00,11.64,220.00
50461,15.00,11.51,220.00
50481,15.00,11.44,220.00
50501,15.00,11.40,220.00
50521,15.00,11.65,110.00
50541,15.00,11.94,110.00
50561,15.00,12.11,132.03
50581,15.00,12.22,159.33
50601,15.00,12.28,175.73
50621,15.00,12.18,220.00
50641,15.00,12.12,220.00
50661,15.00,12.09,216.42
50681,15.00,12.06,210.84
50701,15.00,12.47,110.00
50721,15.00,12.85,110.00
50741,15.00,13.09,110.00
50761,15.00,13.23,138.82
50781,15.00,13.31,160.96
50801,15.00,13.37,174.25
50821,15.00,13.40,182.23
50841,15.00,13.41,187.04
50861,15.00,13.14,220.00
50881,15.00,12.98,220.00
50901,15.00,12.88,220.00
50921,15.00,12.82,220.00
50941,15.00,12.79,212.18
50961,15.00,12.49,220.00
50981,15.00,12.16,220.00
51001,15.00,11.69,220.00
51021,15.00,11.68,207.78
51041,15.00,11.82,148.08
51061,15.00,12.04,114.20
51081,15.00,12.18,148.87
51101,15.00,12.40,111.09
51121,15.00,12.40,201.97
51141,15.00,12.39,204.33
51161,15.00,12.25,220.00
51181,15.00,12.31,177.91
51201,15.00,12.34,187.14
51221,15.00,12.22,220.00
51241,15.00,12.28,176.21
51261,15.00,12.84,110.00
51281,15.00,13.18,110.00
51301,15.00,13.52,110.00
51321,15.00,13.87,110.00
51341,15.00,14.08,110.00
51361,15.00,14.20,140.55
51381,15.00,13.75,220.00
51401,15.00,13.20,220.00
51421,15.00,12.87,220.00
51441,15.00,12.67,220.00
51461,15.00,12.55,220.00
51481,15.00,12.35,220.00
51501,15.00,11.66,220.00
51521,15.00,11.24,220.00
51541,15.00,10.98,220.00
51561,15.00,10.84,220.00
51581,15.00,10.89,189.80
51601,15.00,11.20,110.00
51621,15.00,11.54,110.00
51641,15.00,11.73,125.63
51661,15.00,11.85,156.80
51681,15.00,11.93,175.53
51701,15.00,11.97,186.78
51721,15.00,12.27,110.00
51741,15.00,12.46,126.22
51761,15.00,12.57,155.55
51781,15.00,12.64,173.16
51801,15.00,12.68,183.74
51821,15.00,12.70,190.11
51841,15.00,12.57,220.00
51861,15.00,12.21,220.00
51881,15.00,12.00,220.00
51901,15.00,12.15,142.25
51921,15.00,12.24,166.11
51941,15.00,12.29,180.45
51961,15.00,12.33,189.07
51981,15.00,12.35,194.26
52001,15.00,12.36,197.39
52021,15.00,12.23,220.00
52041,15.00,12.01,220.00
52061,15.00,11.87,220.00
52081,15.00,11.79,220.00
52101,15.00,11.74,220.00
52121,15.00,11.72,217.57
52141,15.00,11.70,213.11
52161,15.00,11.82,154.65
52181,15.00,12.05,113.18
52201,15.00,12.61,110.00
52221,15.00,13.04,110.00
52241,15.00,13.43,110.00
52261,15.00,13.68,110.00
52281,15.00,13.82,137.89
52301,15.00,15.03,110.00
52321,15.00,16.29,110.00
52341,15.00,17.30,110.00
52361,15.00,17.13,220.00
52381,15.00,17.02,217.02
52401,15.00,15.44,220.00
52421,15.00,13.94,220.00
52441,15.00,12.75,220.00
52461,15.00,12.04,220.00
52481,15.00,11.47,220.00
52501,15.00,11.13,220.00
52521,15.00,10.93,220.00
52541,15.00,10.81,220.00
52561,15.00,10.73,220.00
52581,15.00,10.68,220.00
52601,15.00,10.51,220.00
52621,15.00,10.69,138.52
52641,15.00,10.80,167.48
52661,15.00,11.01,126.29
52681,15.00,11.14,159.33
52701,15.00,11.50,110.00
52721,15.00,11.86,110.00
52741,15.00,12.35,110.00
52761,15.00,12.78,110.00
52781,15.00,13.56,110.00
52801,15.00,14.03,110.00
52821,15.00,14.31,110.00
52841,15.00,16.11,110.00
52861,15.00,16.81,110.00
52881,15.00,15.46,220.00
52901,15.00,14.37,220.00
52921,15.00,13.15,220.00
52941,15.00,12.42,220.00
52961,15.00,11.84,220.00
52981,15.00,11.08,220.00
53001,15.00,10.48,220.00
53021,15.00,10.00,220.00
53041,15.00,9.57,220.00
53061,15.00,9.19,220.00
53081,15.00,8.70,220.00
53101,15.00,8.40,220.00
53121,15.00,8.49,192.42
53141,15.00,8.80,110.00
53161,15.00,9.12,110.00
53181,15.00,9.45,110.00
53201,15.00,9.77,110.00
53221,15.00,10.39,110.00
53241,15.00,10.90,110.00
53261,15.00,11.22,110.00
53281,15.00,11.41,133.79
53301,15.00,11.52,163.33
53321,15.00,11.44,220.00
53341,15.00,11.11,220.00
53361,15.00,10.76,220.00
53381,15.00,10.71,220.00
53401,15.00,10.95,115.62
53421,15.00,11.09,153.38
53441,15.00,11.19,173.27
53461,15.00,11.38,132.17
53481,15.00,11.50,162.51
53501,15.00,11.57,180.73
53521,15.00,11.04,220.00
53541,15.00,10.72,220.00
53561,15.00,10.53,220.00
53581,15.00,10.42,220.00
53601,15.00,10.35,220.00
53621,15.00,10.31,220.00
53641,15.00,10.57,110.00
53661,15.00,10.87,110.00
53681,15.00,11.19,110.00
53701,15.00,11.39,130.59
53721,15.00,11.51,161.66
53741,15.00,11.58,180.33
53761,15.00,11.62,194.34
53781,15.00,11.50,220.00
53801,15.00,11.15,220.00
53821,15.00,10.94,220.00
53841,15.00,10.81,220.00
53861,15.00,10.74,220.00
53881,15.00,10.69,220.00
53901,15.00,10.66,220.00
53921,15.00,10.65,220.00
53941,15.00,10.64,218.59
53961,15.00,10.63,217.12
53981,15.00,10.91,110.00
54001,15.00,11.08,145.44
54021,15.00,11.18,171.61
54041,15.00,11.09,220.00
54061,15.00,11.19,174.17
54081,15.00,11.24,188.90
54101,15.00,11.28,197.76
54121,15.00,11.44,144.50
54141,15.00,11.68,114.49
54161,15.00,12.24,110.00
54181,15.00,12.72,110.00
54201,15.00,13.01,110.00
54221,15.00,13.18,130.84
54241,15.00,13.67,110.00
54261,15.00,13.82,136.74
54281,15.00,13.24,220.00
54301,15.00,12.61,220.00
54321,15.00,11.54,220.00
54341,15.00,10.89,220.00
54361,15.00,10.50,220.00
54381,15.00,10.27,220.00
54401,15.00,10.01,220.00
54421,15.00,9.85,220.00
54441,15.00,9.75,220.00
54461,15.00,9.68,220.00
54481,15.00,9.65,220.00
54501,15.00,9.63,220.00
54521,15.00,9.74,173.84
54541,15.00,9.82,189.49
54561,15.00,9.99,151.43
54581,15.00,10.38,110.00
54601,15.00,10.76,110.00
54621,15.00,10.99,122.79
54641,15.00,11.27,110.00
54661,15.00,11.57,110.00
54681,15.00,12.32,110.00
54701,15.00,12.77,110.00
54721,15.00,13.04,110.00
54741,15.00,13.20,136.13
54761,15.00,13.30,161.39
54781,15.00,12.36,220.00
54801,15.00,11.81,220.00
54821,15.00,11.47,220.00
54841,15.00,11.13,220.00
54861,15.00,10.78,220.00
54881,15.00,10.56,220.00
54901,15.00,10.31,220.00
54921,15.00,10.02,220.00
54941,15.00,9.85,220.00
54961,15.00,9.75,220.00
54981,15.00,9.56,220.00
55001,15.00,9.57,217.07
55021,15.00,9.59,216.50
55041,15.00,9.60,218.93
55061,15.00,9.73,170.20
55081,15.00,10.08,110.00
55101,15.00,10.30,132.33
55121,15.00,10.71,110.00
55141,15.00,11.24,110.00
55161,15.00,11.56,110.00
55181,15.00,11.88,110.00
55201,15.00,12.89,110.00
55221,15.00,12.96,171.63
55241,15.00,13.01,183.88
55261,15.00,13.04,191.24
55281,15.00,12.64,220.00
55301,15.00,12.11,220.00
55321,15.00,11.66,220.00
55341,15.00,11.39,220.00
55361,15.00,11.23,220.00
55381,15.00,11.27,197.16
55401,15.00,11.29,203.47
55421,15.00,11.31,207.28
55441,15.00,11.32,209.59
55461,15.00,11.32,211.00
55481,15.00,11.32,211.87
55501,15.00,11.18,220.00
55521,15.00,11.10,220.00
55541,15.00,11.04,220.00
55561,15.00,11.01,220.00
55581,15.00,11.00,220.00
55601,15.00,11.13,161.04
55621,15.00,11.35,126.13
55641,15.00,11.48,160.19
55661,15.00,11.84,110.00
55681,15.00,12.19,110.00
55701,15.00,12.79,110.00
55721,15.00,14.95,110.00
55741,15.00,14.44,220.00
55761,15.00,14.14,220.00
55781,15.00,13.86,220.00
