Tiempo(ms),PWM,Altura(cm)
19240,172,18.41
19260,172,18.19
19280,172,18.07
19300,172,18.00
19320,172,17.96
19340,172,18.46
19360,172,18.62
19380,172,18.33
19401,172,18.15
19420,172,18.58
19440,172,19.75
19460,172,19.39
19480,172,19.70
19500,172,19.89
19520,172,19.47
19540,172,19.22
19560,172,19.08
19580,172,20.05
19600,172,19.56
19620,172,19.28
19660,172,19.11
19680,172,19.01
19700,172,19.48
19720,172,19.62
19740,172,19.31
19760,172,19.13
19780,172,19.02
19800,172,18.95
19820,172,18.92
19880,172,18.89
19900,172,18.88
19920,172,18.87
19960,172,19.40
19980,172,19.18
20000,172,19.05
20020,172,18.98
20041,172,18.93
20060,172,18.90
20080,172,19.28
20100,172,18.98
20120,172,18.80
20140,172,18.82
20160,172,18.70
20180,172,18.64
20200,172,18.59
20220,172,19.11
20260,172,18.87
20280,172,18.73
20300,172,18.79
20320,172,18.82
20340,172,18.83
20360,172,18.71
20380,172,18.64
20400,172,18.60
20420,172,18.58
20440,172,18.56
20460,172,19.08
20480,172,18.99
20500,172,18.94
20520,172,19.30
20540,172,18.99
20560,172,18.28
20580,172,18.38
20600,172,18.45
20620,172,18.49
20640,172,18.51
20660,172,18.52
20681,172,18.53
20700,172,18.54
20720,172,18.54
20740,172,18.93
20760,172,19.30
20780,172,19.51
20800,172,19.51
20820,172,19.51
20840,172,19.11
20860,172,18.88
20880,172,18.74
20900,172,18.53
20920,172,18.53
20940,172,19.06
20980,172,18.85
21000,172,19.12
21020,172,19.80
21060,172,19.68
21080,172,19.08
21100,172,18.73
21120,172,18.52
21140,172,18.40
21160,172,18.85
21180,172,19.12
21200,172,18.75
21220,172,18.53
21240,172,18.40
21280,172,18.85
21300,172,19.12
21321,172,19.27
21340,172,19.37
21360,172,18.90
21380,172,18.62
21400,172,18.46
21420,172,18.36
21440,172,18.31
21460,172,18.79
21480,172,19.09
21500,172,18.73
21520,172,18.52
21540,172,18.92
21560,172,19.16
21580,172,19.30
21600,172,18.85
21620,172,18.60
21640,172,18.44
21660,172,18.35
21680,172,18.82
21700,172,19.10
21720,172,18.73
21740,172,18.53
21760,172,18.93
21780,172,19.16
21800,172,19.30
21820,172,19.39
21840,172,19.43
21860,172,19.46
21880,172,18.95
21900,172,18.65
21920,172,18.47
21940,172,18.37
21961,172,18.30
21980,172,18.80
22000,172,18.56
22020,172,18.42
22040,172,18.86
22060,172,19.12
22080,172,19.28
22100,172,19.37
22120,172,18.89
22140,172,19.15
22160,172,18.76
22180,172,18.94
22200,172,19.17
22240,172,18.77
22260,172,18.54
22280,172,18.41
22300,172,18.86
22320,172,19.12
22340,172,19.28
22360,172,19.37
22380,172,19.43
22400,172,18.94
22420,172,18.77
22440,172,18.54
22460,172,18.94
22480,172,19.17
22500,172,18.78
22520,172,18.55
22540,172,18.41
22560,172,18.86
22580,172,19.65
22601,172,19.60
22620,172,19.43
22640,172,18.94
22660,172,19.17
22680,172,18.79
22700,172,18.95
22720,172,18.65
22740,172,18.47
22760,172,18.50
22780,172,18.39
22800,172,18.31
22820,172,18.28
22840,172,18.78
22860,172,19.08
22880,172,19.26
22900,172,18.83
22920,172,18.58
22940,172,18.95
22960,172,18.66
22980,172,18.48
23000,172,18.37
23020,172,18.84
23040,172,18.59
23060,172,18.43
23080,172,19.40
23100,172,19.44
23120,172,19.60
23140,172,19.16
23160,172,19.44
23180,172,19.60
23200,172,19.16
23220,172,18.91
23241,172,18.62
23260,172,18.46
23280,172,18.49
23300,172,18.51
23340,172,18.52
23360,172,18.93
23380,172,19.16
23400,172,19.30
23420,172,18.86
23440,172,18.59
23460,172,18.44
23480,172,18.35
23500,172,18.42
23520,172,18.34
23540,172,18.42
23560,172,18.33
23580,172,18.28
23600,172,18.79
23640,172,19.21
23660,172,19.33
23680,172,19.00
23700,172,18.81
23720,172,17.45
23740,172,17.89
23760,172,18.02
23780,172,18.10
23800,172,18.28
23820,172,18.38
23840,172,18.44
23860,172,18.48
23881,172,18.50
23900,172,19.04
23920,172,19.24
23940,172,18.82
23960,172,18.03
23980,172,18.24
24000,172,18.36
24020,172,18.43
24040,172,18.48
24060,172,18.50
24080,172,18.52
24100,172,18.52
24120,172,19.06
24140,172,18.85
24160,172,18.72
24180,172,18.64
24200,172,19.13
24220,172,19.41
24240,172,19.05
24260,172,18.85
24280,172,18.72
24300,172,18.78
24320,172,18.68
24360,172,18.62
24380,172,18.72
24400,172,19.71
24420,172,19.89
24440,172,20.00
24460,172,19.40
24480,172,19.57
24500,172,19.28
24521,172,18.98
24540,172,18.80
24560,172,18.69
24580,172,18.63
24600,172,18.59
24620,172,18.57
24660,172,18.55
24680,172,18.55
24700,172,19.07
24720,172,18.86
24740,172,18.73
24760,172,18.65
24780,172,18.60
24800,172,18.57
24820,172,18.56
24840,172,18.55
24860,172,18.54
24880,172,18.54
24900,172,18.54
24920,172,19.06
24960,172,19.38
24980,172,19.03
25000,172,18.84
25020,172,18.72
25040,172,18.64
25060,172,18.60
25080,172,18.57
25100,172,18.56
25120,172,18.55
25140,172,18.54
25161,172,19.20
25180,172,18.53
25200,172,18.67
25220,172,18.75
25240,172,19.32
25260,172,19.13
25280,172,19.02
25300,172,18.96
25320,172,18.52
25340,172,18.27
25360,172,18.64
25380,172,18.73
25400,172,18.39
25420,172,19.11
25440,172,19.01
25460,172,18.95
25480,172,18.91
25500,172,18.89
25520,172,18.88
25540,172,18.87
25560,172,18.87
25580,172,18.87
25600,172,18.86
25620,172,18.33
25640,172,18.55
25680,172,18.68
25700,172,18.75
25720,172,18.80
25740,172,18.82
25760,172,19.36
25780,172,18.63
